发信人,时间,内容
小滴管理员-小丰,2018/7/2 1:24,下大雨这样安全啊，哥
谁是小溜溜！,2018/7/2 1:24,就知道你们会想歪
谁是小溜溜！,2018/7/2 1:24,
小滴管理员-小丰,2018/7/2 1:24,而且可以合理安排休息
谁是小溜溜！,2018/7/2 1:24,思想淫荡
司徒逍尧,2018/7/2 1:24,看都看不清，
你好生活,2018/7/2 1:24,@小滴管理员-小莉?
你好生活,2018/7/2 1:24,@小滴管理员-小莉?
司徒逍尧,2018/7/2 1:24,[呲牙][呲牙][呲牙][呲牙]
小滴管理员-小天,2018/7/2 1:24,送您上天您信不信
地道川味香肠腊肉13648002783,2018/7/2 1:24,湖南我的睡都长长了，明晓得答案啊，
小滴管理员-小天,2018/7/2 1:24,直接就到西天了
小滴管理员-小丰,2018/7/2 1:25,恩，确实要提提高注意力
kaixing,2018/7/2 1:25,来可能在以前那，下一篇他是不可能的，取消的一般的也都会了单的，这样一天专车都抽多少了那叫车不好叫她早早就在这等着这个人不可我我马上到她上车地点了，哎呀没看到人呢，
地道川味香肠腊肉13648002783,2018/7/2 1:25,那个拼车单那吗的去接他要十二分钟到未啊，对啊，
小滴管理员-小丰,2018/7/2 1:25,开车不要玩手机
你好生活,2018/7/2 1:25,@小滴管理员-小莉?
小滴管理员-小天,2018/7/2 1:25,都不用经历这些磨难
苏永威18037244434,2018/7/2 1:25,还有十三天，
地道川味香肠腊肉13648002783,2018/7/2 1:25,ｒｅｌａｔｉｔ就是那个成都这个地方我考过的难忘啊那差不多要完蛋了啊这打不了活的话我考研那个，
小滴管理员-小莉,2018/7/2 1:25,@你好生活 在的
小滴管理员-小莉,2018/7/2 1:25,@你好生活 在的
小滴管理员-小莉,2018/7/2 1:25,@你好生活 在的
地道川味香肠腊肉13648002783,2018/7/2 1:26,想想包括这个包装计划的话，有答案还是好，但是关键是我一天的话羡慕到家再找你妈妈呀，
?瑩:kissing_heart:寶?,2018/7/2 1:26,当时孩子由于他的那个，谁都干了八个滚滚然后或者走路担心人家开车啊在开车，所有的都是表象条件租赁应该东门她都来了，
司徒逍尧,2018/7/2 1:26,放弃了，收车当休息了，我雨刮器不好看不清
xuzhuo,2018/7/2 1:26,666666
?瑩:kissing_heart:寶?,2018/7/2 1:27,我在这个天气就要跑到绕城以外的泡沫啊你们我要是非要得成一种了，明显的诚意，什么不小于一的值尼玛无解了过来的单子写啥了预计还得过去泡死你，
龙睿,2018/7/2 1:27,你们这样子把她我都不敢试，顺路单了，我当时还去办事情，还想这个顺路大家看有没有顺路单过去的，
龙睿,2018/7/2 1:27,ｓｅｘ，那他有拍的乱七八糟的那我不完蛋了，
地道川味香肠腊肉13648002783,2018/7/2 1:27,麻烦把她把它给大家出声啊把我包养了，
ly,2018/7/2 1:28,我怎么这么加的我么个方，滚滚，玩我都带一个乖乖的跑到晚来活过过年啊，
地道川味香肠腊肉13648002783,2018/7/2 1:28,儿子前段时间说七月一啊没得上线到现在也没看到没人上线呢什么情况你们需要的，
ly,2018/7/2 1:28,反正虽然晚了啊他如果是在房方向填埋章鱼有啊就是那个火车上商量撒子，你给他冲下来，
地道川味香肠腊肉13648002783,2018/7/2 1:28,我大概也是了吧那个门口不是一个坑么，那那个肯定是看完了啊，不是和你说着玩了啊，
随缘17310551989,2018/7/2 1:29,唉这一单又回回文化，
地道川味香肠腊肉13648002783,2018/7/2 1:29,明天的话刚才就直接拿包了顺便吃了泡不下来了，全部是欺负价而且三四公里接乘客，
ly,2018/7/2 1:30,哎呀刚刚我遇到一个顶错位了三公里去接她她还挺为我爸只给他取消了跟他的风中的丰谷麻烦也得给我要把那个定位为他是运动派的，
地道川味香肠腊肉13648002783,2018/7/2 1:30,我这个是到三份就去接乘客到八点才这么多大佬都在，
王者归来,2018/7/2 1:30,上个月两百多个好评也没有涨一分，
王者归来,2018/7/2 1:31,我的掉了一分也不给我补回来了，上回掉了给我补回来了这掉了不过不会看，
ly,2018/7/2 1:32,哎呀这大的，乘客打不到车，现在点过了ｏｋ，打电话过来，说话声音太大，
ly,2018/7/2 1:32,我选一个座，皮肤脸上妈呀长的是他的不对了，哎呀哎呀，刚刚要代表姓名写哪个，
半步多,2018/7/2 1:32,这个世界怎么了？
半步多,2018/7/2 1:32,今天10点19分内蒙古锡盟东乌旗发生地壳推移。这是人类第一次用视频记录看到地壳运动
地道川味香肠腊肉13648002783,2018/7/2 1:33,乘客给我说了，好朋友不需要大平的的啊，老子不到瓶子的话就都交不成，所以他们知道的多就是我们实际的快车单，她说没有发单，
安辰,2018/7/2 1:35,没想我从九十三分一直掉到八十九分就没有掌握基本申诉啊我最早申诉几十个就把单的全申诉成功了也没给我涨过一分，
安辰,2018/7/2 1:35,还要好评了，不要好评了啊，一好评还不够费劲，
奋斗,2018/7/2 1:35,全市防汛紧急电视电话会议，今天晚上开始至明天有特大暴雨（有可能98年那么大洪水），家有住危房和河边低洼地带、山洪地质灾害易发区旁的亲戚赶快通知，今、明两晚不要到不安全的地段居住，在低处开门面的赶快抓紧时间将商品转移至高处；今天白天大家储备好用水，大暴雨后自来水可能会浊二、三天！车辆不要停在低洼地带。一定要关注财产、人身安全！
?瑩:kissing_heart:寶?,2018/7/2 1:35,这个桌子好简单之后超市好简单这不要脸成瘾，泡沫枪头了就是忽略了我的拉链的那层我在山水龙城吗要紧家就是我跟你说你干撒着呢，十五公里两三公里数十五公里要跑进八公里八九公里那也是哦，
半步多,2018/7/2 1:37,花花。成都人疯了
爱^_^拼:pray|type_6:才:muscle:会^_^赢,2018/7/2 1:39,@粤A51V0电话17502052717单亚南?走没
谁是小溜溜！,2018/7/2 1:39,斗战神佛
谁是小溜溜！,2018/7/2 1:40,檀香功德佛
自强不息 ェ,2018/7/2 1:40,看这些抱着手机死机所以我就上来吗，那个ｐ零四你高基本是的，
谁是小溜溜！,2018/7/2 1:40,净坛使者
北漂一族,2018/7/2 1:40,我国国国在吗，昨天的时长等于一半天也没给啊，你们滴滴公司老忽悠我们这帮司机老手手我们司机等我们的血汗钱，四十分钟时长就不给啊你不给不给呗是不是啊跨越了订单你不给就不给了那个中间有拉链的钱你也可以算进去，真是的，
哇塞～楠哥,2018/7/2 1:40,还没有
哇塞～楠哥,2018/7/2 1:40,掩死
战狼,2018/7/2 1:40,@小滴管理员-花花?下大暴雨可以列为休息日吗？这个天气无法跑车
谁是小溜溜！,2018/7/2 1:41,金身罗汉
半步多,2018/7/2 1:41,@战狼?[强][强]
谁是小溜溜！,2018/7/2 1:41,八部天龙
战狼,2018/7/2 1:41,有些地方根本过不去
小滴管理员-果果,2018/7/2 1:41,@北漂一族 还在处理中，会恢复的
谁是小溜溜！,2018/7/2 1:41,[抠鼻]那个啊
煷ふ@,2018/7/2 1:41,艹，歇菜
煷ふ@,2018/7/2 1:41,扔通州来了
哇塞～楠哥,2018/7/2 1:41,十四个我叼你的嗨呀，
哇塞～楠哥,2018/7/2 1:41,说了一个小时了我操，
战狼,2018/7/2 1:41,过去就水淹车
小滴管理员-花花,2018/7/2 1:42,@战狼 您可以合理的利用您的休息日进行休息
北漂一族,2018/7/2 1:42,我看着那个什么一样，今天我看了看没修复啊，
自强不息 ェ,2018/7/2 1:42,在ｐｃ也能被打得做得少过几年啊，
北漂一族,2018/7/2 1:42,现在的人的炮火这么严重，这么严峻，是不是得脸，你应该给我们补上，
战狼,2018/7/2 1:42,2天也不够呀[捂脸]
小滴管理员-果果,2018/7/2 1:42,嗯 会补上的
时光岁月:unamused:,2018/7/2 1:42,咋个跑哟
爱^_^拼:pray|type_6:才:muscle:会^_^赢,2018/7/2 1:42,[偷笑]
时光岁月:unamused:,2018/7/2 1:43,路都看不见
战狼,2018/7/2 1:43,说的这几天都是大暴雨
俗人,2018/7/2 1:43,小丽呢
爱^_^拼:pray|type_6:才:muscle:会^_^赢,2018/7/2 1:43,吃饭没，下去吃饭再上来啊
Heng迹,2018/7/2 1:43,@小滴管理员-花花?
花开花谢,2018/7/2 1:43,@小滴管理员-小天?
时光岁月:unamused:,2018/7/2 1:43,到处都淹水了
俗人,2018/7/2 1:43,我要请假
今夜无风,2018/7/2 1:43,棒的一场的三ｄ场的，等一下下暴雨飞机一个不能相对的，
Heng迹,2018/7/2 1:43,今天这天气不溢价？
北漂一族,2018/7/2 1:43,补偿也补不了多少钱，补偿也就补个十来块钱不补不补了抄了不少亏也就亏个十几块钱的事儿啊我是不是十几块钱，关键是我们用血汗钱啊这是，是不是能力这么热的天，查车的这么严重，是不是，
哇塞～楠哥,2018/7/2 1:43,吃过了
Heng迹,2018/7/2 1:43,操蛋哟
小滴管理员-花花,2018/7/2 1:43,@Heng迹 以司机端计费为准哦
俗人,2018/7/2 1:43,我要请假 没法跑
小滴管理员-小莉,2018/7/2 1:43,@俗人 什么原因要请假啊
笑看人生,2018/7/2 1:43,我很少 等一个钟的哟
Heng迹,2018/7/2 1:44,准备收车了
战狼,2018/7/2 1:44,华阳这边根本无法接乘客
小滴管理员-果果,2018/7/2 1:44,丢失的时长会补上的
小滴管理员-小月月,2018/7/2 1:44,@花开花谢 ？
俗人,2018/7/2 1:44,你说啥原因 走哪那抓车
花开花谢,2018/7/2 1:44,我感觉今天的时间怎么对不上啊你帮我看一下啊，
北漂一族,2018/7/2 1:44,呃现在乘客上车，也是提心吊胆，下车的时候也是提心吊胆的啊也不容易啊我们，
战胜自我,2018/7/2 1:44,@大家好！我叫唐僧！请称唔为师尊～?
时光岁月:unamused:,2018/7/2 1:44,龙泉这边也是
Heng迹,2018/7/2 1:44,跑不出里程，跑不起流水
小滴管理员-小莉,2018/7/2 1:44,@俗人 这个是不能请假的[捂脸]
不愿意透露姓名的陈先生。,2018/7/2 1:44,我们这都洪水了
战胜自我,2018/7/2 1:44,我说他们不帮我交那个罚款，我直接跟他讲阿，我连租金都不交给他了他也看不到，可以啊，他没说什么？
时光岁月:unamused:,2018/7/2 1:44,我今天最后一天
不愿意透露姓名的陈先生。,2018/7/2 1:45,马上去救灾了
不愿意透露姓名的陈先生。,2018/7/2 1:45,跑鸡儿
杨宁,2018/7/2 1:45,以前我的微信都扣分，现在这次没扣分，昨天我就在那条道上停了听了最多也就两分钟就被拍到了，
战狼,2018/7/2 1:45,@小滴管理员-花花?可以给我们师兄些多申请2天假吗？
张海军,2018/7/2 1:45,@小滴客服 - 小美?刚刚修理厂打电话过来说3点左右可以修好，那请假你帮我改到1天可以吗
俗人,2018/7/2 1:45,那我害怕  抓着了咋弄
小滴管理员-小月月,2018/7/2 1:45,@花开花谢 6:40打的卡，现在时长为7小时
张海军,2018/7/2 1:45,@小滴客服 - 小美?刚刚修理厂打电话过来说3点左右可以修好，那请假你帮我改到1天可以吗
小滴管理员-小莉,2018/7/2 1:46,放心接单的哥，如果在接单过程中车辆被扣及时联系我们
杨宁,2018/7/2 1:46,刚才我去那个就是处理违章的那边看了一下视频就停了呢，他把上头然后拉了进来到我车牌那儿然后收回来啊，就这样，然后就就违章了，我去我走到那儿我问人家我说我听了最多也就两三分钟就停了，他说你一分钟都不能停，
文海军18040307226,2018/7/2 1:46,今天真的没法跑车到处都是积水好深的水了到的时候，
不愿意透露姓名的陈先生。,2018/7/2 1:46,今晚还要来更大的
Heng迹,2018/7/2 1:46,双流都淹了
张海军,2018/7/2 1:46,就请1号就行
杨宁,2018/7/2 1:46,在我印象里啊，就是这个薇婷应该是十五分钟以上才叫稳定呢，没想到这种也算违停，
小滴管理员-小月月,2018/7/2 1:46,@花开花谢 只有11---12点时时长为0.9小时，其它时间断全是满时长1.0小时
张海军,2018/7/2 1:46,就请1号就行
不愿意透露姓名的陈先生。,2018/7/2 1:46,温江现在是河
小滴管理员-花花,2018/7/2 1:46,@战狼 我会把您的要求提上去的
Heng迹,2018/7/2 1:46,今天看来得休息
爱^_^拼:pray|type_6:才:muscle:会^_^赢,2018/7/2 1:46,那刁乘客吃了我两个好贵的槟榔，我要不要加10块[偷笑]
独行侠,2018/7/2 1:46,怎么改的订单总数？@珍惜拥有?
俗人,2018/7/2 1:46,好嘞，被扣了就能请假了是吧
战狼,2018/7/2 1:46,@小滴管理员-花花?谢谢你了
Heng迹,2018/7/2 1:46,下个月就脱保了
小滴管理员-花花,2018/7/2 1:46,@战狼 不客气
不愿意透露姓名的陈先生。,2018/7/2 1:46,不得等下个月
不愿意透露姓名的陈先生。,2018/7/2 1:47,不够了立马就掉了
Heng迹,2018/7/2 1:47,先给司兄些道个别
Heng迹,2018/7/2 1:47,掉就掉吧！
不愿意透露姓名的陈先生。,2018/7/2 1:47,我这个月的第一天是昨天
花开花谢,2018/7/2 1:47,我在跟什么干的少了十分钟，
Heng迹,2018/7/2 1:47,不能拼了命去跑撒
不愿意透露姓名的陈先生。,2018/7/2 1:47,今天也没出去雨太大
不愿意透露姓名的陈先生。,2018/7/2 1:47,两天已经没了
今夜无风,2018/7/2 1:47,妈的昨天晚上那个乘客他妈的出停车场，完了不愿意给停车费，我擦，
小滴管理员-花花,2018/7/2 1:47,哥哥们合理安排休息日进行休息哦，安全第一。
今夜无风,2018/7/2 1:48,两百多块钱的第一的打到几时妈的十块钱车费都不给，
小滴管理员-小月月,2018/7/2 1:48,@花开花谢 哪个时间断少？全是满时长，您可以看下哪个时间断少了？
",",2018/7/2 1:48,@小滴管理员-小天?猪耳朵
北漂一族,2018/7/2 1:48,这样的乘客多了太多了，
不愿意透露姓名的陈先生。,2018/7/2 1:48,他们弄的假维修单
小滴管理员-小月月,2018/7/2 1:48,@花开花谢 哪个时间段少？全是满时长，您可以看下哪个时间段少了？
奋斗,2018/7/2 1:48,车都被水安了
不愿意透露姓名的陈先生。,2018/7/2 1:48,请了半个月假
花开花谢,2018/7/2 1:48,好，
不愿意透露姓名的陈先生。,2018/7/2 1:48,我好羡慕
小滴客服 - 小美,2018/7/2 1:48,@张海军 您的假请的是昨天跟今天的，我帮您试一下今天的假能不能销
小滴客服 - 小美,2018/7/2 1:48,@张海军 您的假请的是昨天跟今天的，我帮您试一下今天的假能不能销
花开花谢,2018/7/2 1:48,哦知道了知道了，我也这样我就是一般的看到那个可能我看错了吧，错了，
今夜无风,2018/7/2 1:48,那个乘客他妈的，下车叫我站着他妈的停车费不用叫他的车一道这个，这种乘客也是服务的，
江湖,2018/7/2 1:49,我们不知道是谁扔的啊，我这吃完饭这就睡觉啊看见了两边车门一个车门一个那种，谁知道那里面装的什么呀那是那个字上面还有一瓶那矿泉水，
独行侠,2018/7/2 1:49,怎么改这个订单数
小滴管理员-花花,2018/7/2 1:49,@不愿意透露姓名的陈先生。 请问是谁弄的假维修单？
唯一,2018/7/2 1:50,@小滴客服 - 小美?好的，谢谢
不愿意透露姓名的陈先生。,2018/7/2 1:50,我们qq群的保底
小滴管理员-小莉,2018/7/2 1:50,@俗人 是的
小滴管理员-小月月,2018/7/2 1:50,@小滴扫街工-小日日 
不愿意透露姓名的陈先生。,2018/7/2 1:50,修理厂弄的[偷笑]
小滴管理员-花花,2018/7/2 1:50,@不愿意透露姓名的陈先生。 哥哥可以进行举报的哦
你的专属幸福哥赞助,2018/7/2 1:50,@小滴管理员-小月月?
寳寳达人,2018/7/2 1:50,来双流体育馆烧烟
我媳妇叫梁燕呀,2018/7/2 1:50,滴滴加油送的。。
",",2018/7/2 1:50,在呢，姐@小滴管理员-小月月?
寳寳达人,2018/7/2 1:50,全是尿单
你叫我毅哥,2018/7/2 1:51,人呢都拿到了你还管他那么多干嘛，加上去就行了吗？
