群名,发信人,时间,内容
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 1:53,@刘健超—京Q1P3N6  哥，看什么？
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 3:59,@ミ.d.v.c 好的，我帮您看一下
杰力-保障计划司机群,小滴客服 - 小美,2018/7/4 6:46,@朱培祥 好的，我知道了，我去帮您问一下
杰力-保障计划司机群,小滴客服 - 小美,2018/7/4 6:55,@朱培祥 恩，问一下小雪，看看知不知道原因
杰力-保障计划司机群,小滴客服 - 小美,2018/7/4 7:02,@朱培祥 哥，您把司机端重新卸载安装试一下，看行不行，我这儿查的您所有信息都正常
杰力-保障计划司机群,朱培祥,2018/7/4 7:05,@小滴客服 - 小美?现在又出现个空白的，其他页面都正常
杰力-保障计划司机群,小滴客服 - 小美,2018/7/4 7:07,@朱培祥 卸载安装了吗哥
【10316030】收入担保共创群,李*^O^*^O^*,2018/7/3 7:10,[呲牙][呲牙][呲牙]
杰力-保障计划司机群,凤舞九天,2018/7/5 8:10,扣了星级没法申诉啊小美
杰力-保障计划司机群,笨笨,2018/7/6 7:21,谁知道密云保养车地址   ，帮忙发一下
杰力-保障计划司机群,凤舞九天,2018/7/5 8:51,一个月了，记不起来了
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 2:35,@????????????  哥，您给我修车证明，我帮您申请 请假呢，是请今天一天的假吗？
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/3 7:24,是的，就是因为您是2.0的 所以工作日休息不能超过5天，剩下的休息在周六日休息
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/3 7:25,6.5 不达标 6.7 6.14  6.21  6.28  这四天都是限号
杰力-保障计划司机群,年少怎能不轻狂,2018/7/5 9:49,@小滴客服 - 小美?好的，谢谢
杰力-保障计划司机群,小高,2018/7/5 1:41,就像今天嘛我看好不好不好了明天再说呗，买点药一下就吃了，
杰力-保障计划司机群,杰力用车-晓雪,2018/7/6 3:00,稍等一下
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 6:45,@ztma 是多少钱高速费没有添加呢？
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/3 8:08,@段少 6-10点是 2.6  17-19点是1.8小时 
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 3:06,@大步向前走  哥，是6月20号的吗？
杰力-保障计划司机群,大步向前走,2018/7/6 3:10,那个就算了吧，还有休息时间吗
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/3 8:18,@难得糊涂 报名新打卡了，所以休息多了
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 1:27,@阿利 您可以看下计费规则，都是有写明拼车的收费情况。
杰力-保障计划司机群,刘健超—京Q1P3N6,2018/7/6 3:51,嗯嗯呢
杰力-保障计划司机群,阿利,2018/7/6 1:36,阿扁好回来我都感觉这儿这么的不合理不合算等于我拉那两个人顺路的地方全是白拉的，
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 10:00,哥哥们辛苦啦，小美下班啦，明天北京天气；22-31°C，雷阵雨，东南风3级，夜间开车注意安全哦，~~明天见
杰力-保障计划司机群,ミ.d.v.c,2018/7/7 8:49,@小滴客服 - 小美?
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 2:52,@???????????? 哥，您现在是不方便盖公章吗？主要现在平台规定是需要有公章之类的，您这个是接车单，不是维修过后的维修证明，建议您再开一份维修厂开出的维修证明才能正常请假。
杰力-保障计划司机群,杰力用车-晓雪,2018/7/6 2:53,@小滴客服 - 小美 姐，他们的修车单就是修车之后给开的，所以叫接车单。
杰力-保障计划司机群,杰力用车-晓雪,2018/7/6 3:03,辛苦姐！
【10316030】收入担保共创群,笨笨,2018/7/5 9:27,自己的车还好
杰力-保障计划司机群,阿利,2018/7/7 9:23,好的，谢谢了
杰力-保障计划司机群,小滴客服 - 小美,2018/7/7 9:24,@阿利 别客气，哥，申诉完提交后，马上联系我一下。
【10316030】收入担保共创群,笨笨,2018/7/5 9:28,还是我骚扰啊
【10316030】收入担保共创群,能能,2018/7/5 9:42,能把你们公司联系方式告诉我呗，有个朋友想干，你也挣六百
【10316030】收入担保共创群,笨笨,2018/7/5 9:26,没摸乘客大腿？？
杰力-保障计划司机群,小滴客服 - 小美,2018/7/7 8:56,@ミ.d.v.c 先别着急，哥，我帮您去看一下吧。
杰力-保障计划司机群,小滴客服 - 小美,2018/7/8 8:03,@刘健超—京Q1P3N6 哥，因为这个问卷调查申诉不了，咱们也只能通过和乘客获取好评再来提高服务分啦o(╯□╰)o
【10316030】收入担保共创群,丿Z灬先生,2018/7/5 9:34,那个我把那个咱们五包那些材料都给这个咱们群的管理了他说他能给办，
杰力-保障计划司机群,做人，输在计较，赢在格局，张忠雨,2018/7/7 8:56,看见这种样的人就是太气人了我也是没少碰见过，我上回在图书馆碰见一个还打起来了呢孩子，不过那小子没投诉我好像是她知道咋回事，
【10316030】收入担保共创群,丿Z灬先生,2018/7/5 9:25,@笨笨?说什么车里有异味，这个理由多白痴，真服了嘀嘀，
【10316030】收入担保共创群,笨笨,2018/7/5 9:28,@丿Z灬先生?自己的车怎么还有公司？
杰力-保障计划司机群,小鱼儿,2018/7/8 12:12,我有个订单怎么帮我申诉下
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/5 9:10,您收到的吗？
【10316030】收入担保共创群,能能,2018/7/5 9:13,给你
杰力-保障计划司机群,小滴客服 - 小美,2018/7/7 2:42,@簡單徳涐  OK
【10316030】收入担保共创群,笨笨,2018/7/5 9:22,你看看，滴滴的官方前面会括号，提示滴滴快车
杰力-保障计划司机群,李海脚步向钱,2018/7/8 6:11,我从新下载了也哦而出线这毛病
杰力-保障计划司机群,小滴客服 - 小美,2018/7/8 7:10,您是收车了还派单是吗
杰力-保障计划司机群,京Q1P2N8,2018/7/8 7:14,@做人，输在计较，赢在格局，张忠雨?，收车还接单，晚上别睡觉了
【10316030】收入担保共创群,开心,2018/7/4 11:26,这个可以可以合法化吗，是不是只是说咱们个人得付出点代价吗，你又不想付出代价你就是想让他合法化那可能吗，是不是你上神州或者是暑期现在都招司机啊，没有说不是说不让合法化只是说你不想自个儿多挣一点自由一点吗，这个肯定得受到约束了，
杰力-保障计划司机群,小滴客服 - 小美,2018/7/8 10:44,@刘健超—京Q1P3N6 我收到了，哥，这个是您今天上午的申诉吧
【10316030】收入担保共创群,笨笨,2018/7/5 9:27,我们租的车，封号了就麻烦了
杰力-保障计划司机群,ztma,2018/7/9 8:24,@小滴客服 - 小美?太远了
杰力-保障计划司机群,小鱼儿,2018/7/8 12:11,@小滴客服 - 小美?在吗
【10316030】收入担保共创群,笨笨,2018/7/5 9:33,他们是人工的客服，他的他们的都不一样，不行的话就去滴滴答了，上滴滴大厦，找人解决，
【10316030】收入担保共创群,丿Z灬先生,2018/7/5 9:25,@笨笨?我也不知道咋回事啊，直接把我账号封了
【10316030】收入担保共创群,能能,2018/7/5 9:28,哪有租车便宜的公司
杰力-保障计划司机群,小滴客服 - 小美,2018/7/8 7:09,@做人，输在计较，赢在格局，张忠雨?提供一个时间点给我，
杰力-保障计划司机群,洪超,2018/7/9 11:04,填写资料了没有音了
杰力-保障计划司机群,小滴客服 - 小美,2018/7/8 7:42,@做人，输在计较，赢在格局，张忠雨 应该是没点上收车，所以单子进来了
杰力-保障计划司机群,不图名利,2018/7/9 11:34,我没收到
杰力-保障计划司机群,杰力用车-晓雪,2018/7/9 11:36,@做人，输在计较，赢在格局，张忠雨?拍两张照片出来
【10316030】收入担保共创群,丿Z灬先生,2018/7/5 9:32,不是你问题你就别管啥原因你给我个准确说法啊，我给客服打话客服也说不出个一二三来就广告我要申诉了一次申请解封，我把资料全都滴滴弟弟上去了，然后告诉我时间有结果这都他妈十多天了，
杰力-保障计划司机群,小鱼儿,2018/7/9 11:43,现在担心的是如果按照新规实施那就真没办法工作了！
【10316030】收入担保共创群,平安,2018/7/5 10:46,关键车主修车就是各种理由推脱
【10316030】收入担保共创群,平安,2018/7/5 10:46,只换机油
【10316030】收入担保共创群,平安,2018/7/5 10:47,我这车用了半年自己掏了两千多维修
杰力-保障计划司机群,杰力用车-晓雪,2018/7/10 8:47,谁的荣誉证书到了 拍张照！！！
【10316030】收入担保共创群,大地,2018/7/5 11:09,从来不看那个就是看一天跑多少钱大概多少钱有七八百块钱就二百来块钱，
【10316030】收入担保共创群,大地,2018/7/5 11:33,这块儿就是太贴也没法了，哦时常没啦了个十四公里的，二十五块钱啊，有啥意思呀，
【10316030】收入担保共创群,平安,2018/7/6 9:45,这是什么单？起点终点一样
【10316030】收入担保共创群,笨笨,2018/7/6 1:56,@常庆?开始了才叫人，
杰力-保障计划司机群,杰力用车-晓雪,2018/7/9 11:36,@做人，输在计较，赢在格局，张忠雨?拍两张照片出来
杰力-保障计划司机群,小滴客服 - 小美,2018/7/9 9:59,哥哥们姐姐们我要下班啦，明天北京天气；多云转雷阵雨，22-30°C，南风3级，雷雨天气，现在25℃，晚上开车注意安全！明天早上见咯。
杰力-保障计划司机群,ztma,2018/7/10 10:59,想干就干不想干睡觉
杰力-保障计划司机群,杰力用车-晓雪,2018/7/10 11:59,不要着急
杰力-保障计划司机群,凤舞九天,2018/7/10 12:17,但愿吧
杰力-保障计划司机群,郑志强幸运来,2018/7/11 7:10,@小滴客服 - 小美?
【10316030】收入担保共创群,平安,2018/7/10 8:57,群里的兄弟们，我们哪天一起去公司见见这个天天为我们解难的美女[呲牙]愿去的约约[害羞]
杰力-保障计划司机群,小滴客服 - 小美,2018/7/11 9:33,@刘健超—京Q1P3N6  哥，没毒没毒，这个对您是没有影响的，只要咱们保持车内整洁就可以啦
【10316030】收入担保共创群,笨笨,2018/7/10 10:08,@小滴管理员-小莉?晚安
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/11 8:08,拿得起，放得下，人生得失很正常；站得高，望得远，是非恩怨莫挂怀；想得开，看得透，生活困惑自然开，早上好，哥哥姐姐们，要加油哦。
【10316030】收入担保共创群,平安,2018/7/3 1:33,你们那全是电车
【10316030】收入担保共创群,笨笨,2018/7/3 1:35,奇瑞的5
【10316030】收入担保共创群,平安,2018/7/3 1:36,电车我也干过三月，感觉随时要注意续航里程！
【10316030】收入担保共创群,平安,2018/7/3 1:40,对！习惯就好！
【10316030】收入担保共创群,段少,2018/7/3 7:09,@小滴管理员-小莉?小莉
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/3 7:10,@段少 我看看
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 7:58,大家早上好，今天北京市天气多云转雷阵雨，气温23~33°C，东南风3-4级。大家出车的时候要注意防晒避暑，带好雨具哦。
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 8:43,@凤舞九天 哥，把这个订单的时间发给我，是几号几点的呢？
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 8:59,@凤舞九天 好的，我把这个订单也和平台说明一下情况
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/3 7:23,今天要是不达标 就是工作日休息超过5天 会被淘汰
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 1:42,@小高 行，哥，您先吃点药，多喝点热水。我已经提交了请假了。今天好好休息一下
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 1:40,@小高 好的，就今天1天对吗？
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 1:36,@小高 好的，您让医院给您开张诊断单据发我，我就能帮您请今天的假了
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 2:46,@????????????  我的意思，您这个写的不够完整，日期，公章之类的都没有
杰力-保障计划司机群,????????????,2018/7/6 2:46,@我就是我?[发怒]
杰力-保障计划司机群,????????????,2018/7/6 2:55,对啊   就这一种，   没有别的单子了
杰力-保障计划司机群,刘健超—京Q1P3N6,2018/7/6 3:06,这个是啥意思呢@小滴客服 - 小美?
杰力-保障计划司机群,小滴客服 - 小美,2018/7/5 6:48,@ztma 好的哥，稍等
【10316030】收入担保共创群,段少,2018/7/3 8:15,有没有一天的
杰力-保障计划司机群,大步向前走,2018/7/6 3:29,:ok_hand:谢谢
杰力-保障计划司机群,簡單徳涐,2018/7/7 12:32,谁在附近？
【10316030】收入担保共创群,一路同行,2018/7/4 4:54,看看这个给看就引起非议的，这个引起群众的非议，
杰力-保障计划司机群,????????????,2018/7/6 2:34,请个假要去修车@小滴客服 - 小美?
杰力-保障计划司机群,小滴客服 - 小美,2018/7/6 2:42,@???????????? 哥，维修证明哦
【10316030】收入担保共创群,开心,2018/7/4 11:26,这个可以可以合法化吗，是不是只是说咱们个人得付出点代价吗，你又不想付出代价你就是想让他合法化那可能吗，是不是你上神州或者是暑期现在都招司机啊，没有说不是说不让合法化只是说你不想自个儿多挣一点自由一点吗，这个肯定得受到约束了，
【10316030】收入担保共创群,笨笨,2018/7/5 9:26,封了多久了
【10316030】收入担保共创群,笨笨,2018/7/5 9:28,@丿Z灬先生?自己的车怎么还有公司？
杰力-保障计划司机群,刘健超—京Q1P3N6,2018/7/7 10:16,@小滴客服 - 小美?早上起来才拉了四单，怎么今天没什么单呢？
杰力-保障计划司机群,????????????,2018/7/6 3:17,噢    谢谢了
【10316030】收入担保共创群,小滴管理员-小莉,2018/7/5 9:10,您收到的吗？
杰力-保障计划司机群,李海脚步向钱,2018/7/7 12:51,平车单距离掉头太远而他过马路就五米
杰力-保障计划司机群,簡單徳涐,2018/7/7 12:32,谁在附近？
杰力-保障计划司机群,簡單徳涐,2018/7/8 8:01,@小滴客服 - 小美?好的
